record_id,layer,physical_kind,source_container_absolute,source_archive_entry,source_plist,logical_texture_name,source_locator_absolute,source_locator_repo_relative,export_path,format,width,height,mode,frames,has_alpha,encoded_sha256,pixel_sha256,phash64,encoded_bytes
P-DIRECT-0046,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-ldrtl-hdpi/abc_spinner_mtrl_am_alpha.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-ldrtl-hdpi/abc_spinner_mtrl_am_alpha.9.png,res/drawable-ldrtl-hdpi/abc_spinner_mtrl_am_alpha.9.png,all-images/res/drawable-ldrtl-hdpi/abc_spinner_mtrl_am_alpha.9.png,PNG,27,36,LA,1,True,D4D2B0DBB039F1C6395183ABE945B39470AD9A8A7B680A40FA790DF6C645BB43,FCCE127A4F6F0F2B0E26B63615F7DC6F323A29EC000341A8B66B16D0D3DFC2D6,999E666999966669,345
P-DIRECT-0047,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-ldrtl-mdpi/abc_spinner_mtrl_am_alpha.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-ldrtl-mdpi/abc_spinner_mtrl_am_alpha.9.png,res/drawable-ldrtl-mdpi/abc_spinner_mtrl_am_alpha.9.png,all-images/res/drawable-ldrtl-mdpi/abc_spinner_mtrl_am_alpha.9.png,PNG,18,24,LA,1,True,80502979302DEE7353F475F558C497AE6697F77181A51F7CC80B40D72C2E0C4C,93CBBB3BA27CE7CD9B8617D6A13E5C3748CA116F3BC47CBDBBB281B8528C8A1D,999E666999966669,318
P-DIRECT-0048,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-ldrtl-xhdpi/abc_spinner_mtrl_am_alpha.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-ldrtl-xhdpi/abc_spinner_mtrl_am_alpha.9.png,res/drawable-ldrtl-xhdpi/abc_spinner_mtrl_am_alpha.9.png,all-images/res/drawable-ldrtl-xhdpi/abc_spinner_mtrl_am_alpha.9.png,PNG,36,48,LA,1,True,77F0EBAB2416404EB1D562342E431541D885686DD1E49D6DC93BE1A86C2273C4,FC752328C0A7499F3532125F6550017669D06300927E4B7356DC8FC3ACBDD2A6,999E666999966669,417
P-DIRECT-0049,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-ldrtl-xxhdpi/abc_spinner_mtrl_am_alpha.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-ldrtl-xxhdpi/abc_spinner_mtrl_am_alpha.9.png,res/drawable-ldrtl-xxhdpi/abc_spinner_mtrl_am_alpha.9.png,all-images/res/drawable-ldrtl-xxhdpi/abc_spinner_mtrl_am_alpha.9.png,PNG,54,72,LA,1,True,007DBF5FA2DC466A4940B0A6A73DAB48CB721F64D358F71FF35AAADB9630B5EC,604116B3D0B1340F91AA58CF3F4D87ACE741178BAFA85156F99FD929EBD619CD,999E666999966669,525
P-DIRECT-0050,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-ldrtl-xxxhdpi/abc_spinner_mtrl_am_alpha.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-ldrtl-xxxhdpi/abc_spinner_mtrl_am_alpha.9.png,res/drawable-ldrtl-xxxhdpi/abc_spinner_mtrl_am_alpha.9.png,all-images/res/drawable-ldrtl-xxxhdpi/abc_spinner_mtrl_am_alpha.9.png,PNG,72,96,LA,1,True,8C3DE5389A4FEDF23B1EFDF1C7737CA7EB44F381C22369153DFA972613A4C448,1A5D5390C9555C79F98BAA099B1EC6293323147D533F5653BBE48234A1067C7C,999E666999966669,437
P-DIRECT-0051,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-mdpi/abc_ab_share_pack_mtrl_alpha.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-mdpi/abc_ab_share_pack_mtrl_alpha.9.png,res/drawable-mdpi/abc_ab_share_pack_mtrl_alpha.9.png,all-images/res/drawable-mdpi/abc_ab_share_pack_mtrl_alpha.9.png,PNG,16,16,LA,1,True,F94E2129180C0BA6924430374402456035DCD6B6FFF7D05F6DE7E24196A3AF35,167FBA7FFCD3D037721373E5B1F02499F119545B0A4C02DE799E09050FE9C354,91BE4C9333916E3B,267
P-DIRECT-0052,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-mdpi/abc_btn_check_to_on_mtrl_000.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-mdpi/abc_btn_check_to_on_mtrl_000.png,res/drawable-mdpi/abc_btn_check_to_on_mtrl_000.png,all-images/res/drawable-mdpi/abc_btn_check_to_on_mtrl_000.png,PNG,32,32,LA,1,True,1C2C0E5DF0B18EB17ECA08BE106D7D50DC589ED1505D86D2D3C6558BB42C3D96,C5717539CEC067880DC99215549E4265652CE6E0128FDC20FCFF53BDFDEF6DEF,FCCBF434CB200BCB,288
P-DIRECT-0053,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-mdpi/abc_btn_check_to_on_mtrl_015.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-mdpi/abc_btn_check_to_on_mtrl_015.png,res/drawable-mdpi/abc_btn_check_to_on_mtrl_015.png,all-images/res/drawable-mdpi/abc_btn_check_to_on_mtrl_015.png,PNG,32,32,LA,1,True,1EEB641C7BC0D7AE33B67B5DE9F4C053D4281A6FC9D877BB8DF367E519272F4F,8B79E23541030D1FF73C88AE689D1643F4EDC0E01DCB2A9483F56A998D5A1EC9,A93396CCCB333CCC,399
P-DIRECT-0054,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-mdpi/abc_btn_radio_to_on_mtrl_000.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-mdpi/abc_btn_radio_to_on_mtrl_000.png,res/drawable-mdpi/abc_btn_radio_to_on_mtrl_000.png,all-images/res/drawable-mdpi/abc_btn_radio_to_on_mtrl_000.png,PNG,32,32,LA,1,True,704444C7BCD0DDE68CE60A755DD830CA2B11A265093110B88D96B743CE94DB86,E11A99A30308CD5EE74AEBD21EE3C7BBF068926860B6EFF83F945865130636CD,FC89F0B6CBF44C09,382
P-DIRECT-0055,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-mdpi/abc_btn_radio_to_on_mtrl_015.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-mdpi/abc_btn_radio_to_on_mtrl_015.png,res/drawable-mdpi/abc_btn_radio_to_on_mtrl_015.png,all-images/res/drawable-mdpi/abc_btn_radio_to_on_mtrl_015.png,PNG,32,32,LA,1,True,2919E012D35E3D6B2D86DE8B62207EDEF42CC7039A1BFCD7752AAF6A8A773FF6,7D4C897BC0E61AAECEE6628FEA08317991CCB571F1A951D483789FA2446451E3,F62DD4F403F4D909,429
P-DIRECT-0056,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-mdpi/abc_btn_switch_to_on_mtrl_00001.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-mdpi/abc_btn_switch_to_on_mtrl_00001.9.png,res/drawable-mdpi/abc_btn_switch_to_on_mtrl_00001.9.png,all-images/res/drawable-mdpi/abc_btn_switch_to_on_mtrl_00001.9.png,PNG,27,27,LA,1,True,562CBA1AD1B9ABD502DA9C03F4C10BB2BD728022C546F18059319F2AD293280E,8FB7097C7E4035C9B8A6DCCE1026135B774FA0A5EDCB85A1687E0903EF862488,D6D42F4B342DF234,754
P-DIRECT-0057,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-mdpi/abc_btn_switch_to_on_mtrl_00012.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-mdpi/abc_btn_switch_to_on_mtrl_00012.9.png,res/drawable-mdpi/abc_btn_switch_to_on_mtrl_00012.9.png,all-images/res/drawable-mdpi/abc_btn_switch_to_on_mtrl_00012.9.png,PNG,27,27,LA,1,True,B52228A35520E2D786E962E85013FE7F7C97FFB42677F3BDABC032FBB709952A,7343666B283141BFEF68110D055D98CF955724943176DBB5920604D8475E2451,83D47A8A703DA73D,825
P-DIRECT-0058,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-mdpi/abc_cab_background_top_mtrl_alpha.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-mdpi/abc_cab_background_top_mtrl_alpha.9.png,res/drawable-mdpi/abc_cab_background_top_mtrl_alpha.9.png,all-images/res/drawable-mdpi/abc_cab_background_top_mtrl_alpha.9.png,PNG,24,24,LA,1,True,FB71E11C090133A97FE84FA3B76A263B429C9032EC467854B0E32A3157A5EBA5,CBCA49F45B4F8BAFC677A9E643F7341E573B20A61658C87408DE30AC8DC67202,C6D629D629D629D6,216
P-DIRECT-0059,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-mdpi/abc_ic_commit_search_api_mtrl_alpha.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-mdpi/abc_ic_commit_search_api_mtrl_alpha.png,res/drawable-mdpi/abc_ic_commit_search_api_mtrl_alpha.png,all-images/res/drawable-mdpi/abc_ic_commit_search_api_mtrl_alpha.png,PNG,32,32,LA,1,True,863E0EC74C58D236BE3C7E9457E0DD5C12A76F7F1AEBB225D966DDC91AC3B003,65C5AB29231F405B9192C993EAFBA81BAA1FA786DD0EA99A3FB1F9B4DDC868FD,CECC3133CECC9C93,204
P-DIRECT-0060,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-mdpi/abc_list_divider_mtrl_alpha.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-mdpi/abc_list_divider_mtrl_alpha.9.png,res/drawable-mdpi/abc_list_divider_mtrl_alpha.9.png,all-images/res/drawable-mdpi/abc_list_divider_mtrl_alpha.9.png,PNG,1,1,L,1,False,378694706FB7256DD2248E2AF854EFD71EC7E8885F61DA2E16A2BD32FCF3D0A9,AF85444DFC9FC260EA2CF98C591573FE5F89E20A9409AAFC91636E2EFFDE8F78,D72929D639D6D729,167
P-DIRECT-0061,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-mdpi/abc_list_focused_holo.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-mdpi/abc_list_focused_holo.9.png,res/drawable-mdpi/abc_list_focused_holo.9.png,all-images/res/drawable-mdpi/abc_list_focused_holo.9.png,PNG,6,6,RGBA,1,True,BFE69ED124734D18A62BE10F0A426E72961554A5CE55586357B7BE80CD99EE05,77B07CED88753D020F1028139909630B156FEDDD016C7D1BC7E212F501FDE7F8,F4CCCBEC34FC2C03,228
P-DIRECT-0062,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-mdpi/abc_list_longpressed_holo.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-mdpi/abc_list_longpressed_holo.9.png,res/drawable-mdpi/abc_list_longpressed_holo.9.png,all-images/res/drawable-mdpi/abc_list_longpressed_holo.9.png,PNG,6,6,RGBA,1,True,DBC0AF61F440BB3F5382B8EA3FA578659F76C7A6AEF620A68AFC43A909F2E0E5,FA310A95C7B8F10B627EC0614996B4EB2E9D842007242CBE0558EFD793F12F35,D6D629D621D6D629,211
P-DIRECT-0063,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-mdpi/abc_list_pressed_holo_dark.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-mdpi/abc_list_pressed_holo_dark.9.png,res/drawable-mdpi/abc_list_pressed_holo_dark.9.png,all-images/res/drawable-mdpi/abc_list_pressed_holo_dark.9.png,PNG,6,6,LA,1,True,B490C7CF7AA3AA1CDB94B208E0D18248A7317DD906A6BE6803C089E183F518E2,A15EFCFB5CEC47915AA5491897126C4ECFC3C04438F7E927112DA0C0C15BA0C8,D6D629D684D6D629,207
P-DIRECT-0064,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-mdpi/abc_list_pressed_holo_light.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-mdpi/abc_list_pressed_holo_light.9.png,res/drawable-mdpi/abc_list_pressed_holo_light.9.png,all-images/res/drawable-mdpi/abc_list_pressed_holo_light.9.png,PNG,6,6,LA,1,True,9A89629286D22F45528DDF390655E14AE9381CD17DE5830ED1AFC46584B90DC3,04A9F5DF4B3E8BFB2ADB821E691CD47DA44B2ACB6D0B81A687EA2FC36EFFF8CC,D6D62829D6D6D629,207
P-DIRECT-0065,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-mdpi/abc_list_selector_disabled_holo_dark.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-mdpi/abc_list_selector_disabled_holo_dark.9.png,res/drawable-mdpi/abc_list_selector_disabled_holo_dark.9.png,all-images/res/drawable-mdpi/abc_list_selector_disabled_holo_dark.9.png,PNG,13,41,LA,1,True,A15171EAD4B1CD9B80C58B93C0EFB453B0CF889B714CC859EE2C9B937F4B37D0,E734046E5885102A5B6C1C45CE43A480CDE86DC3B0153A22CF840905E21447CE,AA7A2AD52AD5AB2A,217
P-DIRECT-0066,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-mdpi/abc_list_selector_disabled_holo_light.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-mdpi/abc_list_selector_disabled_holo_light.9.png,res/drawable-mdpi/abc_list_selector_disabled_holo_light.9.png,all-images/res/drawable-mdpi/abc_list_selector_disabled_holo_light.9.png,PNG,13,41,LA,1,True,7C45E46E405F5B4A3D0C62A22E67010C3327022DD1C1F4BBCCEA1279A4D1AD74,92CB0F074173442B309AE3E9517D4C43DED1D10D2B4C79B93F7455E9FC7BF85B,AA2A2AAA7FAAAB2A,217
P-DIRECT-0067,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-mdpi/abc_menu_hardkey_panel_mtrl_mult.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-mdpi/abc_menu_hardkey_panel_mtrl_mult.9.png,res/drawable-mdpi/abc_menu_hardkey_panel_mtrl_mult.9.png,all-images/res/drawable-mdpi/abc_menu_hardkey_panel_mtrl_mult.9.png,PNG,64,24,LA,1,True,C7954E2BFBD01E5BBC9D774DD4D743D3F8A26613129FAC8071B741BAB3018AB0,316D75DFCF2814E5F5B5D6AFADF4269DD8DBAA9DF6ED864DFEB82487E3720AB9,D07A2F85D4D07A2F,541
P-DIRECT-0068,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-mdpi/abc_popup_background_mtrl_mult.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-mdpi/abc_popup_background_mtrl_mult.9.png,res/drawable-mdpi/abc_popup_background_mtrl_mult.9.png,all-images/res/drawable-mdpi/abc_popup_background_mtrl_mult.9.png,PNG,64,32,LA,1,True,6FB8BCB415FFFB67E90D77FA1FBAAE565F487D5EF78B3136D8B8F7446D8E3BA8,936B740E887B64D17220F3A8B421D0DDE0710536F067DB4EAAF8739DBE2BEEF1,85D07F07D02F957A,770
P-DIRECT-0069,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-mdpi/abc_scrubber_control_off_mtrl_alpha.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-mdpi/abc_scrubber_control_off_mtrl_alpha.png,res/drawable-mdpi/abc_scrubber_control_off_mtrl_alpha.png,all-images/res/drawable-mdpi/abc_scrubber_control_off_mtrl_alpha.png,PNG,12,32,LA,1,True,AA44C927EB4E9A886438F3B6083C948D8CF67C52B3E5FE034B9720648F5FA78E,7B6E159F8FF793D099505B96511D50BC41CFDBE91FE908C7D8DBF3DCDBF7380B,F4F40BD4BCFCC2C0,173
P-DIRECT-0070,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-mdpi/abc_scrubber_control_to_pressed_mtrl_000.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-mdpi/abc_scrubber_control_to_pressed_mtrl_000.png,res/drawable-mdpi/abc_scrubber_control_to_pressed_mtrl_000.png,all-images/res/drawable-mdpi/abc_scrubber_control_to_pressed_mtrl_000.png,PNG,12,12,LA,1,True,4A494C652EF9019CC723AFCB39DE29A523E72E7B648739900FD786161CD47BF8,EC8943F195ED0CF03EE327088CD384857F0C191050789C1F2D0A4F07F48A2086,EBF0E9D2E116851E,171
P-DIRECT-0071,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-mdpi/abc_scrubber_control_to_pressed_mtrl_005.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-mdpi/abc_scrubber_control_to_pressed_mtrl_005.png,res/drawable-mdpi/abc_scrubber_control_to_pressed_mtrl_005.png,all-images/res/drawable-mdpi/abc_scrubber_control_to_pressed_mtrl_005.png,PNG,18,18,LA,1,True,6111C327F535AA76F4CEAA6B1F91C23252C3936F86E52100795594AE00E73B0F,EF0A62FEB791117C821138EF2AF52530C4BCB90A1B12427C4C3C72E83C921377,FFD2A882A096D597,221
P-DIRECT-0072,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-mdpi/abc_scrubber_primary_mtrl_alpha.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-mdpi/abc_scrubber_primary_mtrl_alpha.9.png,res/drawable-mdpi/abc_scrubber_primary_mtrl_alpha.9.png,all-images/res/drawable-mdpi/abc_scrubber_primary_mtrl_alpha.9.png,PNG,10,12,LA,1,True,5E3F13EE854FA41354CA7378358B99F8E41F3B1C9968C313B630B02DE8704E6E,5A83E3DA9A362E65F444127724615F76DC58C5FCC5138AB382B627D5581F4B15,D6D62929D6D73939,203
P-DIRECT-0073,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-mdpi/abc_scrubber_track_mtrl_alpha.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-mdpi/abc_scrubber_track_mtrl_alpha.9.png,res/drawable-mdpi/abc_scrubber_track_mtrl_alpha.9.png,all-images/res/drawable-mdpi/abc_scrubber_track_mtrl_alpha.9.png,PNG,10,12,LA,1,True,9A9C940EA133F7E0AC8DB6F06E13E852508633C21F8C71F297483165A06D92EB,D202DD0F5E530C8E43891F3776323B0571822889EF7331D458BA183F63B18EFC,D6D629D6D6D62929,194
P-DIRECT-0074,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-mdpi/abc_spinner_mtrl_am_alpha.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-mdpi/abc_spinner_mtrl_am_alpha.9.png,res/drawable-mdpi/abc_spinner_mtrl_am_alpha.9.png,all-images/res/drawable-mdpi/abc_spinner_mtrl_am_alpha.9.png,PNG,18,24,LA,1,True,0D3FF36C6913CC86EA010324581A892D98E0C36CAD5838039F1D6D4194009917,E502237D7B2B8721E373257F08AD18CDA4ACA1787BDDB1BD69F124C023A8B02A,CDC3333CCCC3333C,314
